id,status,speaker,podcast,text
e345fda1-b1a3-4f74-bc8b-95dcf394eca7,approved,Jay Friedman,Open Market,"AI is like a city, and you've got your NVIDIA and Bedrock power plant right in the center, but then you need a zoning and permits office that tells everybody what they can do with the land they're on."
6204d5c2-7930-4bf1-b384-1b07eb83591f,approved,Andrew,Adtech Adtalk,We're planning on moving it into the networking layer where we're going to be in some cases operating instead of in milliseconds in microseconds. This is very early but we would never have been able to do this in a monolithic design.
1034471f-9ad0-4a52-8348-906752cbedff,approved,Andrew Casale,Adtech Adtalk,Ads are the economy that drives the internet. We're the economic engine behind it; we pay for almost everything.
bbc2bb87-3030-4e9c-a01c-55b04cf7ff9f,approved,Adam,Adtech Adtalk,We are building product prior to knowing what the product actually needs to do. How do you build standards for things that aren't executing already?
aebede98-0791-4a6a-a369-2da45959b532,approved,Andrew,Adtech Adtalk,"I firmly believe open standards and the open market will win long-term. It's just a matter of when, and I like our chances in a world where we create even more opportunities for innovation at light speed."
1201aaba-995b-4980-a1dd-23b5fa283691,approved,Andrew Casale,Adtech Adtalk,The foundation of ad tech today is the same as it was back then: a placeholder on a website and a list of advertisers. We've built that same thing over and over in varying incarnations.
eea6d522-c97c-4c32-96b6-41f534c137d0,approved,Stephanie Layser,Adtech Adtalk,We're staying out of the special sauce game. You guys figure out your special sauce and do it together. We're just here to help facilitate it.
d35c4f7d-4917-4861-8f15-88ac1bfd733f,rejected,Stephanie Layser,Adtech Adtalk,"The personalization of the monetization experience is still nascent. One of the reasons being, like if you're using a third party for ad serving, a lot of the time you can't get that real-time data."
0d081d4e-1747-49b7-8e9a-360b789f46dc,approved,Stephanie Layser,Adtech Adtalk,"This is a massive time of disruption in the ad tech ecosystem, and this is going to allow us as a community to kind of beat the moment. The idea is that we want to make the integrations between parties faster and easier."
4b9e7499-1f12-4b8a-af56-42be419e4124,approved,Stephanie Layser,Adtech Adtalk,"If you're not one of those five, you're not breaking in. Like, no one's starting a new SSP in 2025 very easily. Now, I know people who are doing it. They're doing it by gaming throttling. I don't love it, but it's fine."
58fc4ecb-7856-4dc1-99ba-cb3103293a97,approved,Stephanie Layser,Adtech Adtalk,"The problem with the app marketplace was it was a little ahead of its time and the industry fragmented afterward. So basically when AppNexus was one of five DSPs and one of six SSPs, the fact that you could implement those things so easily on AppNexus was lovely. But no one was just going to use it."
b7990cba-25a1-45ad-b3cf-e678d7acb049,approved,Adam,Adtech Adtalk,"Ad tech seems to collapse distance. A page, an ad loading on my page looks the same as an ad loading on Google.com, but in fact, we're probably paying egress costs while Google isn't because everything is within their own servers."
00c635c4-1f3a-4a11-be28-e5cc8cd2f624,approved,Stephanie Layser,Adtech Adtalk,"Historically, functionality has not been the primary determinant of what happens. What happens is often determined by relationships and your ability to jump integration queues. And because of that, often the best technology doesn't get implemented."
891fafa2-b80b-4913-b74b-d6828b82dc1a,approved,Stephanie Layser,Adtech Adtalk,"AWS Fabric is a superstructure for containerization and modularization of many ad tech functions. The early reports indicate an 80% cost reduction, which can completely change barriers to entry and business models."
58906bb1-67f2-4440-8722-5200ad9332ce,approved,Brittany Scott,AdTechGod Pod,"Hierarchy often kills creativity. When you have so much time and so many layers of approval, the whole market has already shifted."
545b0ae0-e32e-4bfe-9e82-5733f6cb9534,approved,Brittany Scott,AdTechGod Pod,"If you're being referred to as a vendor, you have a partnership problem."
be6f817d-241f-4bbe-8da9-d789e6950d86,approved,Brittany Scott,AdTechGod Pod,"When you work at a brand, everyone should remember this: working at a legacy hundred-year-old brand, there is none of the bells and whistles of ad tech. You pay for your cup of coffee. There are no perks."
7edbca16-2797-454a-91fc-71bc705fcefd,rejected,Brittany Scott,AdTechGod Pod,"Working at a company like SC Johnson, it's not only the brand, it's the legacy of the family. That was really ingrained into me."
39eaccad-6eb1-40a2-9729-610398eef0af,rejected,Brittany Scott,AdTechGod Pod,"I tripped and fell into advertising. I went to school to be a teacher and started a business, which taught me a lot about digital marketing. That's what made me pivot."
95c6fa93-0c68-44fd-a4a2-ed3091e40b97,approved,Kevin Scott,AdTechGod Pod,"We'll get to the best outcome when everybody's incentives are aligned, where the creators and the consumers have their interests balanced and there aren't a bunch of weird intermediaries constraining how utility and value gets exchanged."
85428247-5a9b-46fc-815b-00e11e21a56f,approved,Brittany Scott,AdTechGod Pod,"The difference between a client and a partner is that one is really just buying your solution, and the other one is like you're building your solution with them."
fd93bf1f-4ba3-4d33-9859-97de44dc8d90,approved,Brittany Scott,AdTechGod Pod,"A lot of people think, 'Oh, you just take this money and put them into these engines that are meta, TikTok, YouTube, and you're just guaranteed these outcomes.' I know it's just far more complex than that."
03809d41-cf49-4faf-88be-a68ff8fc0085,approved,Joe Zawadzki,Adtech Adtalk,"If you think there's a 5% possibility that that's where we're at, then you better be investing a boatload of money in order to pursue that opportunity, right? Because if you are right, it is magnificent. And if you are wrong, you are very, very sad."
52f11a18-010e-4308-b887-31a077962cde,approved,Joe Zawadzki,Adtech Adtalk,"The part I kind of like, and this sounds counterintuitive, is that advertising tends to have fairly depressed valuations, but you take the muting evaluations of advertising applied to AI, and there's real opportunity to get into fundamentally transformative things at prices that make sense."
e858ea97-63b4-4c08-9dda-4e8c0f929f05,approved,Joe Zawadzki,Adtech Adtalk,"All ad tech innovation has now been shoved into the one flexible thing we have and that's PMPs. It's deal IDs and every new innovation that happened in the past five years, we were like jamming into a deal ID."
80553779-0379-452e-8f5d-582485f68410,approved,Joe Zawadzki,Adtech Adtalk,"It's not really about investing in companies, but as a means to invest in the whole space. The fun part is the spooky action at a distance where you're trying to get a bunch of those companies to move together to solve bigger problems."
c25075b9-108a-4f28-b99e-4cfc990ed67a,rejected,Joe Zawadzki,Adtech Adtalk,"Everybody's got a plan until they get punched in the face. And I think, you know, that's one of the things that's kind of maybe fragile from having gone through a bunch of shit."
56c9c3fc-f48d-4c9f-82fa-3238161f0763,approved,Joe Zawadzki,Adtech Adtalk,You can either be inside of a trillion dollar existing flow of funds or you can be outside of it. It would be irrational to decide that you were going to be outside of it.
d5d71480-5503-4ea9-a852-6689842a8890,approved,Gareth,Adtech Adtalk,"The better your idea, the harder it is to sell. The weirder it is, the harder it is to sell, because people by nature prefer to buy what already exists."
ddb4ea55-184f-494b-96eb-d20080a710fa,approved,Joe Zawadzki,Adtech Adtalk,"Being one of one in a category, you had to get really lucky to run the table. If instead, you have a couple of local competitors, it validates that this was a thing more people should pay attention to."
24d7e52f-b767-4706-90e6-0fcd21837edd,rejected,Chance Johnson,AdTechGod Pod,You have more control. You have the ability to sort of communicate in a way that you know is going to be most effective to your customers or prospective customers.
e3b819bd-d0b2-4794-8a40-12fc6c584ecc,approved,Chance Johnson,AdTechGod Pod,We've entered this point where we can monitor and prove ad effectiveness in a way that was long overdue. It's not just about impressions anymore; it's about tangible business results.
d4b181de-c541-4fa0-ab33-ec8effbd4978,approved,Chance Johnson,AdTechGod Pod,Our job is to get our clients promoted. When someone is going to select Nexen... you're taking a risk. We want to be able to demonstrate to that partner that we have their back.
e2c309ad-0b96-4211-adf3-b47c1586074f,approved,Chance Johnson,AdTechGod Pod,"The advantage of a company that is not 750,000 employees with 3,000 layers of management is that you can move fast, you can move nimble, you can innovate much faster, and you can create a solution and market that people find attractive."
beb6c640-3e37-4dab-8e21-dcb8b1bda029,rejected,Chance Johnson,AdTechGod Pod,"You don't have to trust me or you don't have to trust the publisher. If we've provided the right tools and autonomy, advertisers can test and learn in ways that are much more efficient and scalable."
434d4733-201a-4398-9c77-c67a9060f9ae,approved,Chance Johnson,AdTechGod Pod,We believe actually that this works much better when the buyers and sellers are working collaboratively to achieve a common goal.
df923dd0-f772-4d6d-91c7-0d18109f84f6,approved,Chance Johnson,AdTechGod Pod,A smarter DSP isn't just about better algorithms; it's about transparency and building trust with clients. That's the real game-changer.
d332100b-386b-45f6-9109-efa3e11f18dd,rejected,Chance Johnson,AdTechGod Pod,A marketer shows that more than 50 cents of every dollar from an advertiser doesn't make its way to a publisher. It's getting lost in this ad tech tax.
dabc2462-e73d-4338-acc8-dc17f5ef79b2,rejected,Dani Mariano,AdTechGod Pod,Women decide for themselves which opportunities they want to pursue at different life stages. Let them make their own decisions on those important tradeoffs.
909fdbb9-c594-40ec-8c31-833066d4aceb,approved,Dani Mariano,AdTechGod Pod,"Believe in your ability to learn. Women tend to select out if they can't do everything 100% before trying. If we believe in our ability to learn, we'll take more risks."
